date,Open,High,Low,Close,Volume,daily_sentiment,daily_sentiment_sum,daily_news_count,daily_pos,daily_neg,daily_neu,quarterly_sentiment,annual_sentiment,log_return,close_next,log_return_next,direction_next,quarterly_date,annual_date
2018-11-26,82.17105478716748,83.97042095039014,82.17105478716748,83.23867797851562,812100,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.015467030400944992,85.55387115478516,0.027434130162880876,1,2018-09-30,2017-12-31
2018-11-27,83.91044660396751,85.83577261335698,82.47095719376918,85.55387115478516,1512700,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.027434130162880876,84.57022857666016,-0.011563952915793152,0,2018-09-30,2017-12-31
2018-11-28,86.0097181682082,86.96938399727463,84.2763287428963,84.57022857666016,685500,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.011563952915793152,85.5358657836914,0.011353474233875893,1,2018-09-30,2017-12-31
2018-11-29,84.87009996908867,85.9197301807205,83.95841859412612,85.5358657836914,1776000,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.011353474233875893,83.88644409179688,-0.019471742623034416,0,2018-09-30,2017-12-31
2018-11-30,85.46988582092361,87.56914617441997,82.16505353058548,83.88644409179688,7556700,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.019471742623034416,80.61762237548828,-0.03974676270277833,0,2018-09-30,2017-12-31
2018-12-03,84.87611776418342,85.11003505206912,79.69394241159482,80.61762237548828,3315000,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.03974676270277833,82.83084869384766,0.027083295262221085,1,2018-09-30,2017-12-31
2018-12-04,81.51130582497457,83.08875352145789,80.97149948920072,82.83084869384766,1331200,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.027083295262221085,81.58328247070312,-0.015176191472549228,0,2018-09-30,2017-12-31
2018-12-05,83.22070347928873,83.22070347928873,80.07780659008908,81.58328247070312,2092800,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.015176191472549228,79.48401641845703,-0.026068419191839,0,2018-09-30,2017-12-31
2018-12-06,81.69123486722962,82.47096215804314,79.17212367172141,79.48401641845703,2431600,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.026068419191839,80.08232116699219,0.0074991700820978835,1,2018-09-30,2017-12-31
2018-12-07,79.77410634861688,80.97676475654114,79.16371688498167,80.08232116699219,769300,-0.2861111111111111,-0.2861111111111111,1,0,1,0,0.119547,-0.759134,0.0074991700820978835,82.78982543945312,0.03325005248598867,1,2018-09-30,2017-12-31
2018-12-10,80.9828174613827,83.40021499754337,80.6806427693626,82.78982543945312,1509000,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.03325005248598867,80.97673797607422,-0.022143244728453304,0,2018-09-30,2017-12-31
2018-12-11,82.79582541914408,82.79582541914408,80.75312254182147,80.97673797607422,258600,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.022143244728453304,78.66815185546875,-0.028923532248271044,0,2018-09-30,2017-12-31
2018-12-12,80.37846158066147,81.10367893856518,78.26323890748615,78.66815185546875,1385400,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.028923532248271044,78.32970428466797,-0.004311499575928579,0,2018-09-30,2017-12-31
2018-12-13,79.16974934781362,79.77409857947632,76.3776542376372,78.32970428466797,617900,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.004311499575928579,79.90101623535156,0.019861675409763357,1,2018-09-30,2017-12-31
2018-12-14,78.4445323691174,80.37844807239644,78.26322575470179,79.90101623535156,713700,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.019861675409763357,77.24186706542969,-0.03384694200274918,0,2018-09-30,2017-12-31
2018-12-17,79.16974242122521,79.16974242122521,76.90343300077029,77.24186706542969,573000,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.03384694200274918,75.56782531738281,-0.021911027973033903,0,2018-09-30,2017-12-31
2018-12-18,77.06056859483937,77.35669841492984,75.45299749271122,75.56782531738281,1059000,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.021911027973033903,75.833740234375,0.003512713880515328,1,2018-09-30,2017-12-31
2018-12-19,75.83978040663266,76.4501743944077,75.18104198670376,75.833740234375,476100,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.003512713880515328,75.41068267822266,-0.00559437037575794,0,2018-09-30,2017-12-31
2018-12-20,76.44411912317167,77.29625359807683,74.63711654007261,75.41068267822266,1377000,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.00559437037575794,75.29586029052734,-0.0015237879875806826,0,2018-09-30,2017-12-31
2018-12-21,75.54364566148978,76.7523439920736,73.005381011591,75.29586029052734,3164400,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.0015237879875806826,75.17499542236328,-0.00160648909166472,0,2018-09-30,2017-12-31
2018-12-24,75.18104020529621,75.54364879735986,73.82125452694375,75.17499542236328,373200,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.00160648909166472,75.17499542236328,0.0,0,2018-09-30,2017-12-31
2018-12-25,75.17499542236328,75.17499542236328,75.17499542236328,75.17499542236328,0,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.0,75.72496795654297,0.00728926577610256,1,2018-09-30,2017-12-31
2018-12-26,75.24148667973508,76.63149189244339,74.93931203443493,75.72496795654297,705900,0.0,0.0,0,0,0,0,0.119547,-0.759134,0.00728926577610256,74.06903076171875,-0.022110427254534493,0,2018-09-30,2017-12-31
2018-12-27,76.14799332477766,76.383689125727,71.94172377061193,74.06903076171875,715300,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.022110427254534493,72.6729965209961,-0.019027628088694293,0,2018-09-30,2017-12-31
2018-12-28,73.60369490915784,74.17782484607726,70.85994879074255,72.6729965209961,1909900,0.0,0.0,0,0,0,0,0.119547,-0.759134,-0.019027628088694293,72.7938461303711,0.0016615420390655444,1,2018-09-30,2017-12-31
2018-12-31,71.95380126316485,74.9392872466797,71.01101815713601,72.7938461303711,2761000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.0016615420390655444,74.48603057861328,0.022980178338141144,1,2018-09-30,2018-12-31
2019-01-01,72.12906803976334,74.93929242797604,71.38572118886648,74.48603057861328,1191400,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.022980178338141144,74.4195556640625,-0.0008928465431576882,0,2018-09-30,2018-12-31
2019-01-02,74.92116657663037,76.38973522914833,73.7970767630577,74.4195556640625,846500,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.0008928465431576882,74.64318084716797,0.0030004192342776292,1,2018-09-30,2018-12-31
2019-01-03,74.63713606333998,75.54365998313763,74.32891663957943,74.64318084716797,281500,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.0030004192342776292,75.79143524169922,0.015266123247271501,1,2018-09-30,2018-12-31
2019-01-04,74.33495145926386,76.75234825468708,74.27451746154198,75.79143524169922,581000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.015266123247271501,78.32366180419922,0.032864456794092334,1,2018-09-30,2018-12-31
2019-01-07,76.14800094566812,78.56539780108616,76.14800094566812,78.32366180419922,1550900,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.032864456794092334,78.81922912597656,0.006307240011955706,1,2018-09-30,2018-12-31
2019-01-08,78.68627155147843,79.77410206026414,77.80996697165915,78.81922912597656,2399000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.006307240011955706,79.44774627685547,0.007942534484945085,1,2018-09-30,2018-12-31
2019-01-09,79.16974159997669,79.7740907724956,78.92800561962375,79.44774627685547,1110900,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.007942534484945085,79.78619384765625,0.004250954039054733,1,2018-09-30,2018-12-31
2019-01-10,79.7741042801006,80.52954087366216,79.56257834524811,79.78619384765625,529000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.004250954039054733,80.33613586425781,0.006869050431062895,1,2018-09-30,2018-12-31
2019-01-11,79.77409552670547,80.91631516197235,78.867571713902,80.33613586425781,1420000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.006869050431062895,81.1338882446289,0.00988120086912847,1,2018-09-30,2018-12-31
2019-01-14,80.68062629912818,81.5267115754077,80.68062629912818,81.1338882446289,1138000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.00988120086912847,81.363525390625,0.002826350201218908,1,2018-09-30,2018-12-31
2019-01-15,81.13386977293273,82.18544056687358,80.52952064985688,81.363525390625,589700,0.0958333333333333,0.0958333333333333,1,1,0,0,0.119547,-0.698984,0.002826350201218908,81.77448272705078,0.005038166279565992,1,2018-09-30,2018-12-31
2019-01-16,80.98278680908054,82.19148511966382,80.82565934849377,81.77448272705078,1350000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.005038166279565992,81.81074523925781,0.0004433470338582879,1,2018-09-30,2018-12-31
2019-01-17,82.1793986065425,82.1793986065425,79.78013163319791,81.81074523925781,560900,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.0004433470338582879,81.01300811767578,-0.009798859050897946,0,2018-09-30,2018-12-31
2019-01-18,81.88327239831197,82.18544698344195,80.86192082511079,81.01300811767578,367500,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.009798859050897946,83.35787963867188,0.028533405661221423,1,2018-09-30,2018-12-31
2019-01-21,81.01301104407337,84.00453770059451,81.01301104407337,83.35787963867188,1392300,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.028533405661221423,85.51541137695312,0.025553468237277777,1,2018-09-30,2018-12-31
2019-01-22,83.46062779577298,85.81758597545826,83.46062779577298,85.51541137695312,1728000,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.025553468237277777,87.39492797851562,0.021740638972647552,1,2018-09-30,2018-12-31
2019-01-23,86.36148690963768,87.63062377013537,86.36148690963768,87.39492797851562,3115400,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.021740638972647552,89.4497299194336,0.023239541908302463,1,2018-09-30,2018-12-31
2019-01-24,90.04803900171784,90.58590946984246,88.59760447826476,89.4497299194336,3149600,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.023239541908302463,90.21724700927734,0.008543826715706082,1,2018-09-30,2018-12-31
2019-01-25,90.0178106685135,90.65237916700994,89.74585537533984,90.21724700927734,3286200,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.008543826715706082,90.59195709228516,0.0041448179733372115,1,2018-09-30,2018-12-31
2019-01-28,90.35022105904348,91.558919668529,89.77609106386556,90.59195709228516,1247300,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.0041448179733372115,90.21121978759766,-0.004211628070312834,0,2018-09-30,2018-12-31
2019-01-29,90.28977892344038,90.62217287243102,89.44369361840802,90.21121978759766,737400,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.004211628070312834,90.0963897705078,-0.0012737125504100888,0,2018-09-30,2018-12-31
2019-01-30,89.86673409827775,90.65238998917822,89.86673409827775,90.0963897705078,822100,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.0012737125504100888,89.97550964355469,-0.001342576443118304,0,2018-09-30,2018-12-31
2019-01-31,90.04802859485497,90.79742490429264,89.4436794096546,89.97550964355469,1225500,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.001342576443118304,91.15399169921876,0.01301277457808414,1,2018-09-30,2018-12-31
2019-02-01,90.62216144788049,91.85503899023064,90.53151275578284,91.15399169921876,1441800,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.01301277457808414,91.51659393310548,0.00397001749220216,1,2018-09-30,2018-12-31
2019-02-04,91.08147099774943,92.45333702723282,90.95455360961115,91.51659393310548,922400,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.00397001749220216,91.51659393310548,0.0,0,2018-09-30,2018-12-31
2019-02-05,91.51659393310548,91.51659393310548,91.51659393310548,91.51659393310548,0,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.0,90.3381118774414,-0.01296088047415811,0,2018-09-30,2018-12-31
2019-02-06,91.921512982807,91.921512982807,90.07824615920838,90.3381118774414,612500,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.01296088047415811,89.8848648071289,-0.005029858392378905,0,2018-09-30,2018-12-31
2019-02-07,90.65239096603332,90.95456560258675,89.53434112213034,89.8848648071289,1720400,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.005029858392378905,88.0657730102539,-0.020445615562755926,0,2018-09-30,2018-12-31
2019-02-08,90.34417225349426,90.59799783063684,87.08673018104149,88.0657730102539,1768200,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.020445615562755926,85.89615631103516,-0.02494487396861178,0,2018-09-30,2018-12-31
2019-02-11,89.44368322870942,89.62498983633827,84.60284936835039,85.89615631103516,1373800,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.02494487396861178,84.55450439453125,-0.01574273305494156,0,2018-09-30,2018-12-31
2019-02-12,86.3615027205597,87.02629057331646,83.09802051271537,84.55450439453125,1208700,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.01574273305494156,84.82041931152344,0.0031399587335894097,1,2018-09-30,2018-12-31
2019-02-13,85.20115306106219,86.38568162603424,84.59680382256651,84.82041931152344,1104400,0.1555555555555555,0.311111111111111,2,2,0,0,0.119547,-0.698984,0.0031399587335894097,85.38246154785156,0.006604403831776295,1,2018-09-30,2018-12-31
2019-02-14,84.72976324937771,85.81759374683413,83.53919448572229,85.38246154785156,1359200,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.006604403831776295,85.17093658447266,-0.0024804556713453607,0,2018-09-30,2018-12-31
2019-02-15,85.81155454473708,86.11976934682028,84.6693348148974,85.17093658447266,604000,0.0958333333333333,0.0958333333333333,1,1,0,0,0.119547,-0.698984,-0.0024804556713453607,84.92316436767578,-0.002913356673278855,0,2018-09-30,2018-12-31
2019-02-18,85.81759873012825,85.81759873012825,84.42759352608726,84.92316436767578,789500,0.03541666666666665,0.0708333333333333,2,1,1,0,0.119547,-0.698984,-0.002913356673278855,83.09196472167969,-0.021798895963856424,0,2018-09-30,2018-12-31
2019-02-19,85.20718666441455,85.20718666441455,82.26400014766823,83.09196472167969,697800,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.021798895963856424,84.22209930419922,0.013509345753313973,1,2018-09-30,2018-12-31
2019-02-20,82.19752592959915,84.54844379307045,82.1914857577884,84.22209930419922,2123200,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.013509345753313973,81.66570281982422,-0.03082322925552905,0,2018-09-30,2018-12-31
2019-02-21,84.72370801450703,84.77809722430112,80.09439135599666,81.66570281982422,2487900,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.03082322925552905,80.68668365478516,-0.012060568414101525,0,2018-09-30,2018-12-31
2019-02-22,81.66573593627706,81.66573593627706,79.04890197371509,80.68668365478516,1467400,-0.1194444444444444,-0.1194444444444444,1,0,1,0,0.119547,-0.698984,-0.012060568414101525,78.61979675292969,-0.025950016379043817,0,2018-09-30,2018-12-31
2019-02-25,80.98280468491404,80.98280468491404,78.26323288579378,78.61979675292969,992000,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.025950016379043817,78.00336456298828,-0.007871573625378048,0,2018-09-30,2018-12-31
2019-02-26,78.56540495667673,79.76806332157247,76.90344446720856,78.00336456298828,1331300,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.007871573625378048,78.63790893554688,0.008101923961699953,1,2018-09-30,2018-12-31
2019-02-27,77.356691680512,79.169739141774,74.334945911742,78.63790893554688,1572100,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.008101923961699953,79.42962646484375,0.010017542793906209,1,2018-09-30,2018-12-31
2019-02-28,79.47193534350447,80.25759130149424,77.35671272979903,79.42962646484375,1337900,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.010017542793906209,81.9074478149414,0.03071849669797544,1,2018-09-30,2018-12-31
2019-03-01,79.77409583821112,82.40301859426157,79.70761705614713,81.9074478149414,1860600,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.03071849669797544,83.41832733154297,0.018278112763708165,1,2018-09-30,2018-12-31
2019-03-04,82.19753924850681,84.24628286395513,82.19753924850681,83.41832733154297,2366500,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.018278112763708165,83.33370971679688,-0.001014891614003588,0,2018-09-30,2018-12-31
2019-03-05,83.40018849678297,84.00453768878864,82.19149011277163,83.33370971679688,890100,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.001014891614003588,82.54200744628906,-0.009545800866466614,0,2018-09-30,2018-12-31
2019-03-06,82.79583298094819,83.24909484033294,82.19148383510185,82.54200744628906,561900,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.009545800866466614,82.52993774414062,-0.00014623565689575457,0,2018-09-30,2018-12-31
2019-03-07,83.27933418513949,83.40020219907133,82.22172292536865,82.52993774414062,929900,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.00014623565689575457,82.17940521240234,-0.0042563834528950295,0,2018-09-30,2018-12-31
2019-03-08,82.78980383282949,82.78980383282949,81.88932016582908,82.17940521240234,1112300,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.0042563834528950295,82.16732025146484,-0.00014706664736063857,0,2018-09-30,2018-12-31
2019-03-11,82.78979918186984,83.88366974458857,81.58714096927423,82.16732025146484,846900,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.00014706664736063857,80.946533203125,-0.01496880635278064,0,2018-09-30,2018-12-31
2019-03-12,82.25192968637724,82.78980010471214,80.3724033083059,80.946533203125,551200,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.01496880635278064,81.60526275634766,0.008104901644359508,1,2018-09-30,2018-12-31
2019-03-13,81.27891828178717,81.90743732308867,80.68060931985102,81.60526275634766,380100,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.008104901644359508,81.59318542480469,-0.00014800792163871535,0,2018-09-30,2018-12-31
2019-03-14,80.83774889469031,82.19149447644472,80.83774889469031,81.59318542480469,284300,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.00014800792163871535,80.31195831298828,-0.01582721620603067,0,2018-09-30,2018-12-31
2019-03-15,81.01904571311003,81.99808838687305,79.76804776570576,80.31195831298828,430100,-0.1430555555555555,-0.4291666666666665,3,0,3,0,0.119547,-0.698984,-0.01582721620603067,83.72236633300781,0.04158763169976787,1,2018-09-30,2018-12-31
2019-03-18,80.83665295121313,84.1311241402605,80.51940461229937,83.72236633300781,672700,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.04158763169976787,82.7279052734375,-0.011949189179834008,0,2018-09-30,2018-12-31
2019-03-19,83.58202442711463,83.58812195349783,81.90428306087693,82.7279052734375,895000,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.011949189179834008,82.7279052734375,0.0,0,2018-09-30,2018-12-31
2019-03-20,83.09395234964174,83.09395234964174,81.87377681055978,82.7279052734375,1341800,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.0,82.9292221069336,0.002430525456833088,1,2018-09-30,2018-12-31
2019-03-21,82.36184497662182,83.70403614403045,81.26368518176018,82.9292221069336,380800,0.0,0.0,0,0,0,0,0.119547,-0.698984,0.002430525456833088,83.32579040527344,0.004770611658117652,1,2018-09-30,2018-12-31
2019-03-22,83.57592863016949,83.8565637968132,82.95363648578441,83.32579040527344,237700,0.3333333333333333,0.3333333333333333,1,1,0,0,0.119547,-0.698984,0.004770611658117652,83.3075180053711,-0.00021931269504094075,0,2018-09-30,2018-12-31
2019-03-25,83.73457774221554,83.85659347999908,82.3618797464415,83.3075180053711,471400,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.00021931269504094075,83.1366958618164,-0.0020526060901886467,0,2018-09-30,2018-12-31
2019-03-26,83.52104497847026,83.52104497847026,82.52660785084379,83.1366958618164,250300,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.0020526060901886467,82.96585083007812,-0.002057103823963402,0,2018-09-30,2018-12-31
2019-03-27,83.2769922851054,85.41229977959529,82.36186050175259,82.96585083007812,628700,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.002057103823963402,82.11784362792969,-0.010273754338385288,0,2018-09-30,2018-12-31
2019-03-28,82.9536611591541,83.58205101695403,81.20271168248858,82.11784362792969,911100,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.010273754338385288,80.83055877685547,-0.01580023630280003,0,2018-09-30,2018-12-31
2019-03-29,81.7517882634361,83.58205217978168,79.9825368679835,80.83055877685547,2144800,0.0,0.0,0,0,0,0,0.119547,-0.698984,-0.01580023630280003,80.53157043457031,-0.0037058098565525555,0,2018-09-30,2018-12-31
2019-04-01,81.0806456002174,81.38568942762107,79.70794837690086,80.53157043457031,1903100,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.0037058098565525555,78.43900299072266,-0.02632799607651215,0,2019-03-31,2018-12-31
2019-04-02,80.56210620088106,81.14168782349414,76.87107267488919,78.43900299072266,441400,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.02632799607651215,77.20662689208984,-0.015835996859481227,0,2019-03-31,2018-12-31
2019-04-03,79.00638436520967,79.04909498733791,76.87717886205341,77.20662689208984,306700,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.015835996859481227,76.34639739990234,-0.011204448698365788,0,2019-03-31,2018-12-31
2019-04-04,77.2066235501961,77.42015337858778,75.05300941069939,76.34639739990234,1587800,0.0,0.0,1,0,0,1,0.114692,-0.698984,-0.011204448698365788,76.0474624633789,-0.0039231937587462795,0,2019-03-31,2018-12-31
2019-04-05,76.2670944936025,76.87108024941662,75.65090437244176,76.0474624633789,1524200,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.0039231937587462795,76.43792724609375,0.005121351453960088,1,2019-03-31,2018-12-31
2019-04-08,76.01696503019116,77.17613317881714,74.74188332492407,76.43792724609375,267900,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.005121351453960088,75.81562042236328,-0.008174657322981282,0,2019-03-31,2018-12-31
2019-04-09,76.56603057884986,78.18886660859422,75.19333281946808,75.81562042236328,2558700,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.008174657322981282,74.8821792602539,-0.012388410477000456,0,2019-03-31,2018-12-31
2019-04-10,76.25487688342459,76.25487688342459,73.39356811403289,74.8821792602539,1082300,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.012388410477000456,75.4190673828125,0.0071441909909353285,1,2019-03-31,2018-12-31
2019-04-11,75.58378906671588,75.80342108165458,74.41852360569236,75.4190673828125,2141600,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.0071441909909353285,76.7917709350586,0.018037359024088317,1,2019-03-31,2018-12-31
2019-04-12,76.26099274986296,79.12840421541716,75.12012662266844,76.7917709350586,2495900,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.018037359024088317,78.09735870361328,0.016858751728146437,1,2019-03-31,2018-12-31
2019-04-15,76.87108521928565,79.8544150589993,76.26709942442264,78.09735870361328,2926100,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.016858751728146437,77.81061553955078,-0.003678368457633141,0,2019-03-31,2018-12-31
2019-04-16,78.70134336324932,79.00638732977355,77.0236015473661,77.81061553955078,603400,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.003678368457633141,73.99143981933594,-0.05032846000429547,0,2019-03-31,2018-12-31
2019-04-17,77.48114241125607,77.78618627901693,73.92432979606055,73.99143981933594,2805200,0.0486111111111111,0.0486111111111111,1,1,0,0,0.114692,-0.698984,-0.05032846000429547,75.53496551513672,0.020646260058210686,1,2019-03-31,2018-12-31
2019-04-18,73.97314230925467,76.41349339574553,73.9426360588334,75.53496551513672,1478200,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.020646260058210686,77.54216766357422,0.026226218821932434,1,2019-03-31,2018-12-31
2019-04-19,75.65089618975067,79.3114234247386,75.65089618975067,77.54216766357422,1758600,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.026226218821932434,75.33975982666016,-0.028813872876756186,0,2019-03-31,2018-12-31
2019-04-22,78.335289248101,78.335289248101,75.0713242931321,75.33975982666016,424100,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.028813872876756186,74.0524673461914,-0.01723415423795238,0,2019-03-31,2018-12-31
2019-04-23,75.35195754722005,75.35195754722005,73.21664990529825,74.0524673461914,925600,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.01723415423795238,74.56494140625,0.006896582245459193,1,2019-03-31,2018-12-31
2019-04-24,74.12567738810284,76.26098496718399,73.97315541816847,74.56494140625,1137000,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.006896582245459193,77.43236541748047,0.03773440863388533,1,2019-03-31,2018-12-31
2019-04-25,74.74187984214765,78.12176781483163,74.74187984214765,77.43236541748047,1688300,0.3333333333333333,0.6666666666666666,2,2,0,0,0.114692,-0.698984,0.03773440863388533,77.57266998291016,0.0018103231728607838,1,2019-03-31,2018-12-31
2019-04-26,77.43234773133126,78.39628763807089,76.88936992472748,77.57266998291016,1421100,-0.1666666666666666,-0.1666666666666666,1,0,1,0,0.114692,-0.698984,0.0018103231728607838,78.21326446533203,0.008224081272351746,1,2019-03-31,2018-12-31
2019-04-29,77.93872678078226,78.82335234619921,76.56602904883111,78.21326446533203,1649300,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.008224081272351746,77.67639923095703,-0.00688778645257937,0,2019-03-31,2018-12-31
2019-04-30,78.39020568487014,79.43345088801613,76.93209117166757,77.67639923095703,1575100,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.00688778645257937,77.67639923095703,0.0,0,2019-03-31,2018-12-31
2019-05-01,77.67639923095703,77.67639923095703,77.67639923095703,77.67639923095703,0,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.0,76.95037841796875,-0.009390691048080768,0,2019-03-31,2018-12-31
2019-05-02,77.18831230578077,77.46895681127272,76.32198868069082,76.95037841796875,287000,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.009390691048080768,76.95037841796875,0.0,0,2019-03-31,2018-12-31
2019-05-03,76.95037841796875,76.95037841796875,76.95037841796875,76.95037841796875,0,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.0,74.58324432373047,-0.031244902923890372,0,2019-03-31,2018-12-31
2019-05-06,74.67475843787,75.33365447415326,73.83893635547729,74.58324432373047,1079400,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.031244902923890372,77.97533416748047,0.04447667299543223,1,2019-03-31,2018-12-31
2019-05-07,73.94875489860505,78.310884379304,73.94875489860505,77.97533416748047,1296800,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.04447667299543223,77.7129898071289,-0.0033701256710516603,0,2019-03-31,2018-12-31
2019-05-08,78.09124595538164,78.7745413785466,76.26098237830239,77.7129898071289,1037900,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.0033701256710516603,76.09625244140625,-0.0210234039158248,0,2019-03-31,2018-12-31
2019-05-09,76.81005404185412,78.09123747577088,75.68139255613221,76.09625244140625,477500,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.0210234039158248,75.53496551513672,-0.007403350015786181,0,2019-03-31,2018-12-31
2019-05-10,75.68748745804241,76.57211751965554,75.28483194916357,75.53496551513672,219800,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.007403350015786181,75.33366394042969,-0.0026685692697485663,0,2019-03-31,2018-12-31
2019-05-13,76.19998773332861,77.78621551086512,75.04081966930517,75.33366394042969,954500,0.0,0.0,0,0,0,0,0.114692,-0.698984,-0.0026685692697485663,75.60820770263672,0.0036377456033367395,1,2019-03-31,2018-12-31
2019-05-14,76.50503782725836,76.56604569769067,75.04082566387213,75.60820770263672,421500,0.0,0.0,0,0,0,0,0.114692,-0.698984,0.0036377456033367395,74.58934783935547,-0.013567138130621714,0,2019-03-31,2018-12-31
